Systematic Name,TPM Glucose,TPM YEP,TPM Galactose,TPM Glucose_2,TPM YEP_2,TPM Galactose_2
YBR116C,0.643672,3.14631,0.817745,0.802655,2.61267,2.19212
YBR117C,1.8408,3.71784,1.63884,2.03952,3.66268,2.65947
YBR118W,4082.88,2956.23,2603.63,3596.4,2882.38,2993.06
YBR119W,14.6857,19.5915,16.0768,16.0647,22.3794,22.3155
YBR120C,22.203,61.4416,53.7408,17.9248,98.5959,36.0124
YBR121C,151.376,109.499,115.376,163.28,115.859,132.337
YBR121C-A,0,0,0,0,0,0
YBR122C,56.3434,110.001,111.334,46.3503,139.906,102.648
YBR123C,7.79702,7.11404,7.14952,7.58942,8.90078,8.96211
YBR124W,1.90874,1.68568,2.37723,2.4624,2.90934,2.88142
YBR125C,16.3561,18.4474,17.5216,18.6478,19.6336,25.4965
YBR126C,23.721,30.229,23.3391,41.877,50.9453,77.4369
YBR126W-A,468.076,241.079,309.539,471.877,282.258,446.725
YBR126W-B,52.9189,28.3057,36.8512,55.1089,35.3286,51.6419
YBR127C,156.261,117.523,109.86,157.219,122.788,145.7
YBR128C,1.88929,3.31358,2.07905,2.05183,5.16498,2.968
YBR129C,13.8185,15.9296,13.4805,15.1397,18.7174,13.9429
YBR130C,28.03,15.8756,20.6842,30.0283,17.1664,23.5646
YBR131C-A,0,0,0,0,0,0
YBR131W,3.75572,2.5554,2.65135,4.0745,3.19106,3.92253
YBR132C,1.06745,12.5829,5.04983,1.37628,18.1091,6.28699
YBR133C,13.022,9.20052,9.18286,11.3807,9.77943,10.1251
YBR134W,2.49474,1.88572,1.99514,2.39506,2.35,1.87109
YBR135W,46.0852,30.8043,30.5512,44.0834,31.7329,33.8497
YBR136W,1.57054,2.06135,1.3736,1.56706,2.07431,1.69439
YBR137W,33.0076,50.3861,34.2349,32.1222,56.983,44.1783
YBR138C,4.15197,5.55797,4.23764,3.32561,7.6295,4.68265
YBR139W,8.00457,14.7108,7.75022,10.3092,21.7652,18.9986
YBR140C,3.51739,5.37311,3.93399,3.09375,4.97609,4.5903
YBR141C,15.3705,11.593,12.5808,13.8752,9.47597,12.5037
YBR141W-A,0,0,0,0,0,0
YBR142W,38.6686,20.35,25.3904,38.4628,16.7769,28.7731
YBR143C,189.36,124.379,128.299,188.772,130.849,147.36
YBR144C,0.285394,0.666908,0.424076,0.302092,0.434177,0.204536
YBR145W,13.3509,10.9155,8.60559,13.7378,8.71076,10.2027
YBR146W,40.9174,95.4739,92.6721,37.6972,135.001,89.7215
YBR147W,0.545134,4.41222,1.52749,0.706861,6.04371,3.16456
YBR148W,0.862001,0.978862,0.713631,1.0576,0.92989,0.617779
YBR149W,31.9516,117.372,57.0006,38.1328,160.933,100.533
YBR150C,1.9751,3.54543,2.39226,2.41532,4.32801,3.44314
YBR151W,34.2886,36.6985,27.0335,39.7141,49.8122,42.6742
YBR152W,7.29494,6.73119,6.8325,7.97228,8.02697,7.29013
YBR153W,20.7099,22.7639,19.6051,18.5102,24.4927,17.9776
YBR154C,174.261,111.216,118.564,156.169,101.839,116.665
YBR155W,47.8132,21.2494,28.6057,45.8371,18.0793,28.7072
YBR156C,5.20752,4.49242,4.30431,4.9642,5.16439,5.06641
YBR157C,10.6754,44.6428,22.2556,9.90492,54.9628,20.418
YBR158W,61.69,60.5261,84.6548,62.4367,83.4239,126.528
YBR159W,43.6596,41.1508,36.3286,54.0986,48.4927,46.4151
YBR160W,33.3357,41.6979,28.5962,34.7473,46.8663,36.9213
YBR161W,4.49835,3.42981,3.06373,5.90158,3.20205,3.98358
YBR162C,185.33,186.891,162.088,232.297,154.318,198.15
YBR162W-A,1178.71,675.69,850.805,1052.52,588.149,733.488
YBR163W,9.61121,6.17753,6.84077,7.90337,5.67949,7.34033
YBR164C,82.3097,55.2642,56.106,75.5327,59.3053,61.6994
YBR165W,9.65894,11.2666,8.31467,9.75365,10.8518,8.338
YBR166C,25.2617,21.5918,20.186,26.8877,23.8882,21.2241
YBR167C,35.473,33.0492,26.1696,28.7507,30.129,26.1449
YBR168W,4.9658,5.77877,4.61178,5.19837,6.92967,6.55952
YBR169C,2.86223,7.68214,3.59788,4.50138,10.5809,6.25138
YBR170C,11.3496,11.7302,9.03466,12.2938,14.6487,10.2564
YBR171W,61.2938,57.6992,48.6709,70.9219,53.554,58.1092
YBR172C,26.8441,30.8396,29.4257,26.2557,33.7273,34.3765
YBR173C,84.8201,109.806,74.6446,91.0221,112.23,95.1795
YBR174C,3.11674,1.57806,1.97369,3.66488,1.87646,1.65718
YBR175W,13.0596,8.24511,9.39012,11.8802,7.43307,10.2332
YBR176W,10.4354,10.1657,9.03059,11.3658,11.3726,9.91893
YBR177C,27.9093,24.9317,22.8681,25.7607,33.3907,30.5095
YBR178W,2.44235,2.52798,2.57274,3.51105,3.70555,3.70023
YBR179C,7.04568,13.3155,10.3188,6.76286,16.8753,11.9775
YBR180W,1.25178,0.594312,0.593864,1.42062,0.555971,0.650266
YBR181C,1280.14,665.316,778.471,1307.02,601.592,820.159
YBR182C,3.25639,3.22829,2.07376,7.05922,2.66467,2.99385
YBR182C-A,4.04308,8.76075,6.17939,6.41945,6.91969,6.95423
YBR183W,2.86577,5.68207,3.12705,7.33082,10.8612,7.31455
YBR184W,1.42103,1.81127,1.37813,1.75487,1.79094,1.81719
YBR185C,10.1655,41.2145,30.1394,11.754,57.3093,33.82
YBR186W,3.18326,1.78941,1.6848,2.61521,1.72353,1.65752
YBR187W,85.343,40.5689,47.0031,88.2172,40.3398,40.3708
YBR188C,20.5733,29.1293,25.8319,22.5628,34.2128,27.1329
YBR189W,2073.54,1003.6,1198.63,2014.72,843.399,1176.07
YBR190W,1.2646,0.929934,0.681437,1.85344,0.832444,0.488016
YBR191W,1802.04,904.44,1077.98,1747.21,776.386,1156.95
YBR191W-A,43.2987,20.6685,26.4753,33.2785,13.2858,22.5008
YBR192W,13.9404,19.8667,22.2415,14.5839,25.0568,21.7001
YBR193C,19.0262,20.9564,17.4811,18.1672,22.158,22.0053
YBR194W,18.837,24.2236,20.4486,17.8813,29.0651,23.5411
YBR195C,10.1841,6.92161,6.73497,9.73401,6.77156,7.3583
YBR196C,353.248,162.35,159.91,414.847,159.476,229.518
YBR196C-A,3.10508,2.08884,2.08726,3.69761,2.16509,1.73083
YBR196C-B,5.42157,3.76933,5.17892,6.45614,3.44447,4.85692
YBR197C,20.3192,14.6161,13.998,17.6663,14.8708,16.8854
YBR198C,20.7017,15.7287,16.1441,20.6534,16.6988,18.16
YBR199W,22.588,25.7805,19.1886,27.8402,29.2873,28.1372
YBR200W,13.6999,14.6765,12.144,13.5395,18.495,14.9851
YBR200W-A,0.156822,0.549694,0.649148,0.124499,0.357867,0.224783
YBR201C-A,49.6813,98.6151,42.1847,39.4411,69.9719,47.1033
YBR201W,11.8904,17.4471,15.1623,15.2606,18.6544,20.9591
YBR202W,17.3912,17.9029,17.0093,15.9139,20.7976,20.7536
YBR203W,2.79589,13.1971,9.23577,2.66274,14.3782,12.7012
YBR204C,10.3476,14.3274,10.7396,10.8123,22.4541,16.5026
YBR205W,29.7105,26.2114,23.525,33.8448,29.9037,29.8749
YBR206W,42.644,39.3306,28.5224,31.6094,27.5744,28.3965
YBR207W,12.2692,40.5101,26.8331,15.4025,38.6064,54.2038
YBR208C,9.05334,4.49947,12.7554,8.47864,6.41977,7.73243
YBR209W,1.76848,5.45739,1.77824,2.88183,5.04457,3.00183
YBR210W,29.9641,21.2072,20.1366,32.7854,23.0287,22.9582
YBR211C,7.52541,8.87728,9.0983,7.81948,9.2448,10.6235
YBR212W,12.8394,23.0155,15.2738,17.0367,29.5922,24.3247
YBR213W,10.9151,10.3642,11.619,9.95314,8.84349,9.68855
YBR214W,6.96157,21.1622,9.83425,12.0256,30.1649,28.2855
YBR215W,10.7828,9.86635,8.54956,10.658,10.2526,10.4238
YBR216C,8.62757,8.65188,7.0475,8.15125,10.2158,9.2924
YBR217W,11.8879,10.3391,10.0941,12.449,11.8637,11.9909
YBR218C,30.43,27.3496,22.377,33.9463,29.5256,28.1393
YBR219C,0,0.46151,1.14222,0.885223,0,0.194369
YBR220C,12.1034,12.4094,12.2414,13.169,13.2407,13.8943
YBR221C,115.711,151.199,138.431,126.339,176.824,177.793
YBR221W-A,0.739305,2.59142,0.863153,0.293461,1.96827,1.148
YBR222C,19.4825,90.1888,38.0432,22.4297,99.1381,34.0452
YBR223C,3.35589,5.48652,3.85757,3.92379,6.28079,5.8788
YBR223W-A,0,0,0,0,0,0
YBR224W,0.819085,1.03187,1.15651,1.12089,2.25659,1.31712
YBR225W,3.22967,3.93534,2.87411,3.82174,4.54062,3.95172
YBR226C,4.06733,5.02384,3.81921,3.44681,3.82713,4.08889
YBR227C,14.5925,12.7673,13.3768,17.0171,13.1034,16.6486
YBR228W,10.7757,11.2254,9.77285,10.5223,11.5328,12.5856
YBR229C,5.09133,6.20094,5.28216,5.95771,7.70251,6.90763
YBR230C,28.6808,351.269,179.913,31.0406,498.185,164.276
YBR230W-A,83.5079,469.988,344.923,86.3708,326.106,328.324
YBR231C,10.0608,13.9261,8.17175,10.2291,13.5134,9.4241
YBR232C,8.93917,8.72309,7.6653,13.6236,11.7421,11.196
YBR233W,8.66509,8.56743,7.33705,8.96596,8.41597,8.44756
YBR233W-A,55.1689,57.4845,58.1407,56.3943,51.4581,55.1965
YBR234C,56.6694,53.8486,44.0746,60.8796,69.5221,59.757
YBR235W,4.55913,4.72091,3.81684,4.57749,4.8658,5.13704
YBR236C,22.9612,20.1255,17.854,24.6616,24.6924,22.7876
YBR237W,5.56584,6.07191,5.43488,5.78319,6.41907,6.76945
YBR238C,24.9328,3.90809,9.1828,31.7555,3.41056,14.0257
YBR239C,8.2065,5.88457,5.40715,7.39579,5.28335,6.22316
YBR240C,0.782442,1.28527,0.898311,0.831139,1.21969,1.45324
YBR241C,2.58154,11.4975,4.47142,2.55183,14.1144,7.72452
YBR242W,60.6732,31.6943,35.6215,57.4649,27.6033,36.5205
YBR243C,12.8492,14.5565,12.2036,13.8854,14.9769,12.9558
YBR244W,21.1596,6.54313,8.55813,29.223,6.881,7.89641
YBR245C,16.0726,11.1753,12.0906,17.1644,12.4128,14.3171
YBR246W,27.2549,19.0523,18.235,26.2774,19.4679,22.6207
YBR247C,67.3825,37.7877,44.2573,59.5935,28.2484,41.5761
YBR248C,36.8816,26.6862,25.7141,34.3597,23.8636,24.4964
YBR249C,263.231,193.264,188.046,255.217,152.82,191.829
YBR250W,0.650143,0.556403,0.621045,0.530884,0.683524,0.725543
YBR251W,14.9002,35.1509,36.2193,13.1112,50.5871,31.364
YBR252W,112.925,71.2528,80.713,108.331,56.8476,75.2981
YBR253W,35.4234,37.0823,31.1063,35.0976,32.4448,37.833
YBR254C,25.5791,18.1683,18.8864,24.5153,15.1638,19.1822
YBR255C-A,23.9772,77.0319,56.5549,23.2775,76.1767,72.5659
YBR255W,5.88516,6.45876,5.05331,5.80378,6.93953,7.07342
YBR256C,55.0941,60.5226,49.8946,59.6604,59.4184,58.8223
YBR257W,15.3258,14.1083,12.8511,13.41,13.3662,13.158
YBR258C,13.9729,14.347,12.2599,12.6951,16.622,12.2394
YBR259W,5.3862,5.36301,4.25052,5.70135,6.24336,5.53981
YBR260C,9.57912,9.87006,8.79541,10.1246,10.7596,11.4759
YBR261C,50.6318,30.6666,35.4127,48.8866,25.9896,37.4815
YBR262C,68.3337,215.89,149.582,63.5797,238.115,153.254
YBR263W,63.1395,63.1277,54.096,77.2716,57.2113,64.4117
YBR264C,14.0749,15.5311,15.3237,14.6138,14.9549,16.3862
YBR265W,41.1404,41.4164,40.2817,38.0058,43.4387,44.8004
YBR266C,17.1513,11.0847,12.6335,14.8113,14.4174,17.2033
YBR267W,59.8619,44.8578,47.6268,43.2543,32.9664,40.9686
YBR268W,58.5461,104.046,102.486,44.188,112.308,85.5854
YBR269C,22.2879,136.881,75.849,31.2881,155.528,103.749
YBR270C,3.35196,3.43606,3.03817,2.86522,3.36926,3.27931
YBR271W,26.5459,11.449,14.4586,21.6064,8.98557,13.3724
YBR272C,9.81598,12.7334,10.5728,10.1249,16.0467,15.1188
YBR273C,18.6524,21.0724,17.6502,22.8106,28.1417,29.8401
YBR274W,8.37967,7.6116,6.98425,10.0372,9.34577,10.8628
YBR275C,5.1222,4.96175,4.69776,5.87659,5.10391,6.44502
YBR276C,12.4883,10.1038,10.3164,12.9064,12.0167,12.9647
YBR277C,1.34471,1.24415,0.783078,2.29181,1.84364,1.56749
YBR278W,14.7807,14.6052,12.2875,11.8405,13.004,12.8618
YBR279W,29.325,23.5695,23.3953,29.936,27.9892,25.3368
YBR280C,3.28852,5.01378,2.78755,5.0734,7.38951,5.17325
YBR281C,11.3272,6.54132,7.066,12.8744,7.97256,9.04219
YBR282W,35.6531,82.2968,81.2284,31.4406,104.517,66.6403
YBR283C,76.9572,65.5491,60.8134,85.7885,62.2822,73.4117
YBR284W,0.543214,1.89849,0.755104,0.816126,2.03269,1.09258
YBR285W,1.81938,22.1595,7.98172,1.96596,29.3222,11.9888
YBR286W,118.082,135.501,92.4971,144.333,155.603,135.97
YBR287W,45.4639,31.1012,40.8082,77.2426,34.7942,67.9522
YBR288C,18.4362,12.4167,12.6209,18.4525,13.0458,14.5167
YBR289W,6.57915,8.17397,6.35057,6.01138,7.76182,7.34407
YBR290W,22.1768,28.2775,24.6338,28.5425,29.7022,29.2779
YBR291C,22.6457,21.294,13.1416,19.4168,19.6656,13.4776
YBR292C,1.67589,2.81967,2.39065,1.33046,1.79745,1.48933
YBR293W,8.71176,8.15277,7.84244,9.67761,9.58464,10.1951
YBR294W,3.02835,17.7031,5.80964,3.34528,15.4014,5.14399
YBR295W,3.23819,6.35267,3.23208,5.05865,5.4741,6.66313
YBR296C,40.8889,86.4542,132.589,39.2974,105.707,62.2492
YBR296C-A,1.18597,9.75707,9.20043,1.45508,8.98022,6.56788
YBR297W,4.85972,20.4115,25.3071,3.90579,19.4636,30.1226
YBR298C,1.73178,12.6255,13.0264,2.09615,13.2335,28.8855
YBR298C-A,0,1.07382,1.02192,0,1.02991,0.905667
YBR299W,0.59697,7.56824,5.29489,0.693594,7.7502,6.91199
YBR300C,0.400325,0.264671,0.656183,0.998143,0.444861,0.839466
YBR301W,1.69146,1.33234,1.2306,1.66783,0.783783,1.57933
YBR302C,9.63891,13.3576,8.63884,15.3441,14.8517,14.3321
YCL001W,55.4193,57.3566,40.3041,60.4885,60.7601,51.2367
YCL001W-A,1.9201,2.38913,1.45569,1.56063,2.63421,1.80204
YCL001W-B,5.78798,7.59446,3.90278,6.75732,8.06083,9.51631
YCL002C,26.7199,17.4996,17.5402,25.5522,16.4357,19.5429
YCL004W,5.13036,7.22291,5.61358,6.09455,8.06748,7.89516
YCL005W,13.965,14.2484,13.3191,14.3136,14.7121,18.153
YCL005W-A,664.634,604.397,527.873,563.702,461.735,524.418
YCL007C,5.56407,3.12311,3.12061,3.79489,2.10518,3.03424
YCL008C,13.2947,12.1028,10.5031,12.6527,12.274,13.1366
YCL009C,199.684,187.822,151.235,199.76,173.37,171.272
YCL010C,19.5897,15.7637,16.1082,19.4143,18.4586,21.2754
YCL011C,72.9671,55.1958,52.3431,68.0032,51.687,55.9023
YCL012C,25.8184,64.5039,29.7486,24.9052,64.992,40.6176
YCL014W,4.648,4.83538,4.15964,4.61029,5.00542,5.21224
YCL016C,7.51576,9.30603,7.35032,6.89359,10.8341,8.71443
YCL017C,27.0071,41.0515,31.8791,26.4237,39.9584,37.4418
YCL018W,127.472,159.786,175.029,171.884,143.22,269.292
YCL019W,37.1754,19.911,12.8642,53.946,22.5322,25.0284
YCL020W,0,0,2.01E-05,3.03573,1.75714,0.867644
YCL021W-A,10.9874,3.93625,4.88555,9.23885,2.96724,4.42648
YCL022C,2.39576,4.21304,5.50387,1.86867,2.99735,3.2193
YCL023C,0.879114,0.938829,1.52961,1.69453,1.67546,2.46572
YCL024W,3.86201,4.35045,4.91125,3.70883,5.23783,5.66781
YCL025C,35.5472,90.4315,66.0809,31.2187,83.6156,105.929
YCL026C-A,1.89413,0.491042,1.02223,1.9115,0.64103,0.667238
YCL026C-B,2.60041,10.8643,6.84896,4.43468,9.41398,13.6899
YCL027W,2.59708,1.27319,1.06625,2.75659,1.47077,1.27494
YCL028W,44.6661,45.4966,37.6434,44.6927,52.0364,44.4339
YCL029C,16.5794,11.4528,11.2785,15.0925,11.4586,13.414
YCL030C,66.4834,23.0582,25.0811,73.4332,19.9164,25.0991
YCL031C,62.8255,43.741,50.7258,64.2556,48.2707,51.1338
YCL032W,13.4482,19.5805,13.955,14.3343,21.1669,19.147
YCL033C,19.1701,60.2066,27.757,20.0725,52.9272,37.9656
YCL034W,20.1807,25.1085,19.5007,19.8119,29.2074,23.7982
YCL035C,143.408,344.112,203.679,160.27,372.836,282.203
YCL036W,22.4075,22.3092,20.1054,16.8576,20.8385,15.5716
YCL037C,3.72279,2.08698,2.31956,3.84027,1.86819,1.65518
YCL038C,4.87926,10.1135,5.19046,5.25958,11.8945,8.21205
YCL039W,7.92985,10.2036,7.2308,8.58505,11.697,10.8395
YCL040W,12.4607,146.014,67.5276,20.9341,205,217.255
YCL041C,8.63814,10.0645,7.60842,14.5659,11.205,11.4458
YCL042W,4.7771,39.0373,19.7391,6.95087,64.7624,73.8735
YCL043C,136.088,138.129,109.313,180.858,134.056,166.934
YCL044C,12.5527,12.7401,12.5082,13.1566,12.352,15.0254
YCL045C,23.1975,18.5881,17.9253,25.6818,17.5024,21.4508
YCL046W,7.18631,8.06544,6.39365,19.3517,11.6992,12.1848
YCL047C,14.2792,12.5612,12.1659,17.5365,14.8854,16.0172
YCL048W,0.351978,0.788514,0.407545,0.296364,0.760614,0.588596
YCL048W-A,1.06048,17.437,3.64686,0.505137,12.463,3.64812
YCL049C,13.5166,25.2353,17.7576,16.0148,27.7176,26.6213
YCL050C,116.95,42.872,62.6158,136.552,49.2192,72.9413
YCL051W,8.46347,6.64141,7.79397,9.00438,6.588,10.7695
YCL052C,18.9482,22.298,17.3315,22.8705,29.1453,29.9966
YCL054W,44.3646,26.2926,31.6438,40.7257,23.6117,30.1992
YCL055W,13.8274,12.8306,8.97466,12.6128,14.8243,10.3572
YCL056C,21.7315,30.727,23.3336,20.5824,29.524,23.9776
YCL057C-A,139.841,431.916,355.718,118.877,441.32,307.841
YCL057W,20.3573,26.2255,20.5896,25.3215,32.5593,30.5844
YCL058C,32.8422,52.1575,48.0267,26.5118,45.7886,38.8327
YCL058W-A,32.0851,2.11549,6.86751,28.4986,0,2.8642
YCL059C,91.4029,46.6314,56.3189,87.0518,36.6086,56.6067
YCL061C,5.73306,4.99176,4.93769,6.0498,6.23543,6.35236
YCL063W,18.8682,13.4356,13.3727,17.4318,14.6202,15.1852
YCL064C,33.6756,6.01988,3.52718,63.1152,7.41366,4.40024
YCL065W,0,0,0,0.0843949,0,0
YCL066W,0.092678,0.177194,0.200668,0.132436,0.126894,0.199262
YCL067C,8.98067,11.0694,8.96352,8.72858,11.3824,10.495
YCL068C,1.29548,1.11754,1.11433,1.73821,1.80711,2.17101
YCL069W,0,0,0,0,0,0.0174719
YCL073C,0.0104004,0,0,0,0,0
YCL074W,0,0,0,0.0137315,0.0197353,0.0123961
YCL075W,0,0,0,0,0,0
YCL076W,0,0,0,0,0.0130637,0
YCR001W,6.94458,6.54783,4.36193,5.43766,4.12468,6.20426
YCR002C,42.8914,47.8756,39.4438,43.1257,56.5067,48.4625
YCR003W,26.396,73.8992,63.6163,28.638,90.7289,53.5706
YCR004C,49.9653,191.6,100.795,49.9559,218.752,118.571
YCR005C,12.594,60.8955,32.5872,36.5461,84.8692,22.3028
YCR006C,2.54371,5.00315,4.41286,3.69064,5.95484,7.51214
YCR007C,4.92643,8.29114,4.59933,13.3658,7.39464,6.25581
YCR008W,22.8967,23.5042,25.3281,22.3474,21.8085,30.6843
YCR009C,67.908,64.9376,56.3832,84.044,79.8436,79.646
YCR010C,1.15345,13.5504,1.56704,1.15989,42.2571,1.95642
YCR011C,7.92993,9.13628,6.77771,8.42848,10.1436,9.60625
YCR012W,1397.51,430.714,514.97,1658.93,440.826,736.569
YCR013C,615.965,237.591,276.678,579.364,158.768,272.12
YCR014C,4.03793,6.26546,5.07996,3.99069,7.743,6.27209
YCR015C,6.49396,7.74537,6.04916,6.6928,10.0382,8.19552
YCR016W,63.1606,30.6411,38.8097,51.4148,28.1308,34.8847
YCR017C,15.2573,21.1221,16.592,17.9276,18.685,23.1652
YCR018C,25.5835,17.3204,21.4693,25.372,15.1561,27.4552
YCR018C-A,320.51,247.051,211.459,261.068,163.49,198.783
YCR019W,7.45379,8.10091,7.59847,7.24491,9.35358,9.97306
YCR020C,4.82755,4.3073,3.05676,4.31431,3.7928,3.04464
YCR020C-A,70.276,68.8679,57.3935,63.1441,59.2158,54.6855
YCR020W-B,129.825,80.8903,81.6816,104.128,96.2075,75.4574
YCR021C,13.6005,4.31376,5.68705,75.5053,5.8958,20.7157
YCR022C,2.18229,1.04309,1.29048,2.47497,0.978205,1.89915
YCR023C,9.31494,10.216,9.74582,9.98599,13.6796,13.2509
YCR024C,5.51351,16.3196,12.1243,5.30938,22.671,11.8258
YCR024C-A,527.973,467.405,374.85,589.929,341.529,486.786
YCR024C-B,1251.74,1159.98,884.309,1163.79,706.228,969.588
YCR025C,2.0076,3.80284,2.27288,1.54952,2.89513,2.23814
YCR026C,7.54813,11.5235,9.30426,8.78307,12.1624,12.9496
YCR027C,14.2288,17.3501,18.7802,15.0309,19.2299,19.6137
YCR028C,10.7118,11.3011,8.6148,11.3889,11.8476,10.7245
YCR028C-A,163.898,246.714,200.259,162.723,250.632,208.485
YCR030C,9.11071,15.0071,9.93171,12.5583,18.5677,17.8399
YCR031C,2455.43,1278.54,1561.22,2361.52,1012.49,1495.59
YCR032W,2.36461,2.83668,2.39034,2.61447,2.98508,3.23688
YCR033W,9.43554,7.52023,8.84854,9.49097,8.0133,11.2316
YCR034W,78.9283,60.12,60.1699,85.4344,52.5544,66.514
YCR035C,39.881,22.1216,27.8953,34.5808,23.1262,27.8722
YCR036W,17.3395,33.0718,18.5307,18.4581,39.4789,26.3072
YCR037C,9.58488,14.4748,9.91372,11.3565,16.9595,14.7005
YCR038C,2.83539,3.16217,2.51559,2.90986,3.06257,3.32521
YCR038W-A,0,0,0,0,0,0
YCR039C,8.98067,11.0694,8.96352,8.72858,11.3824,10.495
YCR040W,0.092678,0.177194,0.200668,0.132436,0.126894,0.199262
YCR041W,10.5015,9.74458,7.70418,6.23196,6.23071,7.4058
YCR042C,13.0562,12.9827,10.7609,13.4325,14.3496,13.8087
YCR043C,282.802,127.502,140.95,251.317,113.199,134.607
YCR044C,34.5925,36.4641,32.6898,40.3959,39.4698,43.6783
YCR045C,13.9614,12.9288,13.0729,13.1014,12.3542,14.6791
YCR045W-A,7.10024,7.1574,5.36953,5.41052,5.71213,6.39923
YCR046C,94.5518,232.042,183.079,84.4343,257.488,167.098
YCR047C,106.232,81.5114,77.0716,72.2452,52.1068,62.2185
YCR047W-A,150.215,122.563,118.609,129.509,94.4588,106.67
YCR048W,19.6251,13.101,14.3297,22.9916,11.8487,21.8118
YCR049C,11.3283,5.47067,5.52086,12.0291,6.04721,10.0915
YCR050C,34.7756,27.4744,25.2726,31.9754,16.9351,29.6368
YCR051W,181.896,152.675,133.071,168.929,112.086,123.057
YCR052W,68.7647,52.167,48.5873,63.7488,52.844,54.869
YCR053W,287.341,181.357,187.107,333.135,177.068,239.559
YCR054C,19.6248,14.1093,16.7997,17.9354,14.0498,18.2566
YCR057C,89.1529,43.1859,56.7116,84.5892,38.3055,60.1466
YCR059C,73.4515,61.1374,47.3271,71.5372,51.4078,53.5251
YCR060W,105.233,124.942,92.258,107.225,99.8551,98.4518
YCR061W,6.45762,12.5242,7.95128,9.08669,14.3665,9.59092
YCR063W,14.7316,12.6918,13.115,13.8784,12.992,14.1564
YCR064C,2.12476,4.0843,3.21126,2.71808,2.82333,3.54157
YCR065W,20.3285,16.567,15.9458,14.6614,13.6568,12.7769
YCR066W,10.894,10.8762,9.97038,12.4452,12.7688,12.772
YCR067C,20.2372,18.3546,17.3926,23.7972,19.9971,22.5312
YCR068W,5.75846,12.4694,6.84615,8.40837,14.6767,11.7445
YCR069W,51.2026,76.3919,47.6136,62.3133,78.5915,69.8164
YCR071C,79.7011,177.402,173.526,74.6029,229.572,158.656
YCR072C,70.4824,33.5599,41.4608,57.5078,28.6667,34.0075
YCR073C,8.51112,11.8464,7.0304,7.68518,10.941,8.08928
YCR073W-A,32.2521,58.7901,46.5102,36.383,68.2239,64.9061
YCR075C,8.67521,16.9413,10.5172,10.3562,19.1002,14.9063
YCR075W-A,135.979,157.168,144.606,128.913,158.616,156.305
YCR076C,16.3864,32.7805,22.2056,17.3929,34.3204,24.5861
YCR077C,86.9444,68.4496,67.3364,92.0733,73.0692,91.302
YCR079W,11.7903,29.3393,16.3709,14.1652,32.7973,26.164
YCR081C-A,13.8673,14.1738,9.06313,5.67344,7.68762,10.7145
YCR081W,5.31644,5.01815,4.4321,5.83731,6.43809,6.07156
YCR082W,180.01,221.833,186.412,179.103,225.333,182.014
YCR083W,61.4074,122.515,89.2646,65.3344,116.728,122.394
YCR084C,113.455,93.119,93.0068,116.012,81.2324,108.533
YCR085W,4.28797,3.9578,2.82487,4.04976,4.13336,2.70221
YCR086W,34.8731,40.6829,32.2667,31.4912,37.9541,32.6649
YCR087C-A,32.6826,10.2219,23.6765,21.4102,0.280595,19.2278
YCR087W,169.156,97.2607,98.7177,151.418,62.1853,80.7034
YCR088W,58.5195,90.5089,72.129,66.7559,111.186,111.21
YCR089W,4.34785,5.35748,4.84856,4.71487,4.97357,5.91506
YCR090C,113.818,74.9218,72.7944,109.596,75.6652,79.1404
YCR091W,3.13012,7.33526,4.47674,3.44787,10.4279,12.3195
YCR092C,10.6407,7.90161,7.54925,10.4174,8.79668,8.86314
YCR093W,22.052,19.5956,19.8448,24.0957,22.4167,24.4567
YCR094W,23.6437,29.5164,22.5524,26.7956,32.9739,31.7602
YCR095C,19.4921,18.6926,17.927,20.2601,19.1663,21.0308
YCR095W-A,7.16057,7.41568,5.54461,5.94304,6.77752,7.34786
YCR096C,21.71,29.5659,27.2292,25.3298,28.2905,29.5722
YCR097W,48.5489,80.7397,63.3031,46.0675,72.8234,64.034
YCR097W-A,0,0,0,0,0,0
YCR098C,8.31853,70.8639,44.4426,3.36905,67.3128,13.5249
YCR099C,6.04363,6.99006,4.56149,6.29062,7.17668,5.87139
YCR100C,4.52489,4.28291,3.07369,5.78749,5.36365,4.58811
YCR101C,3.77645,4.25642,3.27341,6.10716,4.62809,4.68627
YCR102C,1.38166,1.66536,0.812368,1.15509,1.42082,1.20088
YCR102W-A,2.72376,0.433969,0,0,0.776947,1.46405
YCR104W,0.330047,0.172391,0.12611,0.262019,0.119286,0.0473077
YCR105W,4.07963,4.10907,3.45192,4.3372,4.14215,5.28532
YCR106W,4.84612,4.56696,4.52445,5.4499,4.85174,5.86313
YCR107W,7.59702,8.2341,6.44916,6.79549,7.02776,7.33377
YCR108C,2.88295,8.22219,2.40562,9.33045,4.54215,6.38019
YDL001W,11.3467,12.5162,11.205,10.225,13.3242,10.5874
YDL002C,38.1562,32.5246,31.9102,36.0557,33.5469,39.6375
YDL003W,16.6866,14.5189,16.473,16.1153,14.02,13.0312
YDL004W,100.609,324.934,301.788,100.65,388.862,296.409
YDL005C,12.5788,14.9111,12.2813,13.0573,16.3611,14.9253
YDL006W,15.0521,10.5324,12.9455,14.9216,11.6082,14.6661
YDL007C-A,0.16377,0.104372,0,0,0,0
YDL007W,67.4364,62.1493,50.1756,78.3592,74.948,64.1872
